conversation_index,turn_index,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
921,6,4813,759,5572,6.341238471673254
922,1,27,501,528,0.05389221556886228
922,2,561,640,1201,0.8765625
923,1,57,304,361,0.1875
924,1,2679,723,3402,3.7053941908713695
925,1,2005,884,2889,2.268099547511312
925,2,2909,213,3122,13.657276995305164
925,3,3156,211,3367,14.957345971563981
925,4,3374,498,3872,6.775100401606426
925,5,3892,82,3974,47.46341463414634
925,6,3994,54,4048,73.96296296296296
925,7,4061,132,4193,30.765151515151516
925,8,4196,381,4577,11.013123359580053
925,9,4580,474,5054,9.662447257383967
925,10,5057,705,5762,7.173049645390071
925,11,5778,146,5924,39.57534246575342
925,12,6145,718,6863,8.55849582172702
925,13,7608,6,7614,1268.0
925,14,7653,3,7656,2551.0
926,1,2,24,26,0.08333333333333333
926,2,32,239,271,0.13389121338912133
927,1,139,718,857,0.1935933147632312
927,2,886,570,1456,1.5543859649122806
928,1,161,901,1062,0.17869034406215317
928,2,1069,454,1523,2.354625550660793
928,3,1560,264,1824,5.909090909090909
928,4,1847,374,2221,4.938502673796791
928,5,2830,466,3296,6.072961373390558
929,1,1173,360,1533,3.2583333333333333
929,2,1553,394,1947,3.9416243654822334
929,3,1964,380,2344,5.168421052631579
930,1,55,972,1027,0.056584362139917695
930,2,1054,695,1749,1.516546762589928
930,3,1766,768,2534,2.2994791666666665
930,4,2545,747,3292,3.4069611780455156
930,5,3307,918,4225,3.60239651416122
930,6,4260,1013,5273,4.20533070088845
930,7,5288,832,6120,6.355769230769231
930,8,6148,941,7089,6.533475026567482
930,9,7100,668,7768,10.62874251497006
931,1,43,608,651,0.07072368421052631
931,2,666,425,1091,1.5670588235294118
931,3,1115,668,1783,1.6691616766467066
931,4,1806,638,2444,2.830721003134796
931,5,2459,1049,3508,2.344137273593899
931,6,3515,599,4114,5.868113522537563
931,7,4146,822,4968,5.043795620437956
931,8,4979,768,5747,6.483072916666667
931,9,5798,451,6249,12.855875831485587
931,10,6272,524,6796,11.969465648854962
931,11,6818,688,7506,9.909883720930232
932,1,22,417,439,0.05275779376498801
932,2,447,495,942,0.9030303030303031
932,3,961,565,1526,1.7008849557522123
932,4,1558,627,2185,2.484848484848485
932,5,2191,304,2495,7.207236842105263
932,6,2506,707,3213,3.5445544554455446
932,7,3221,625,3846,5.1536
932,8,3852,613,4465,6.283849918433932
932,9,4472,486,4958,9.201646090534979
932,10,4975,592,5567,8.403716216216216
932,11,5583,345,5928,16.182608695652174
932,12,5958,309,6267,19.281553398058254
932,13,6305,312,6617,20.208333333333332
932,14,6660,308,6968,21.623376623376622
933,1,12,33,45,0.36363636363636365
934,1,24,856,880,0.028037383177570093
935,1,292,824,1116,0.35436893203883496
936,1,1906,120,2026,15.883333333333333
936,2,2037,77,2114,26.454545454545453
936,3,2132,77,2209,27.68831168831169
937,1,449,810,1259,0.554320987654321
937,2,1752,922,2674,1.9002169197396963
937,3,3139,680,3819,4.616176470588235
938,1,18,512,530,0.03515625
938,2,552,523,1075,1.0554493307839388
938,3,1089,484,1573,2.25
938,4,1592,541,2133,2.942698706099815
939,1,35,715,750,0.04895104895104895
940,1,696,55,751,12.654545454545454
940,2,830,85,915,9.764705882352942
940,3,1066,57,1123,18.70175438596491
941,1,339,1014,1353,0.3343195266272189
941,2,1355,491,1846,2.759674134419552
941,3,2185,1014,3199,2.1548323471400392
941,4,3201,491,3692,6.519348268839104
941,5,3694,181,3875,20.408839779005525
941,6,4214,1001,5215,4.20979020979021
941,7,5217,807,6024,6.4646840148698885
941,8,6026,944,6970,6.383474576271187
942,1,68,79,147,0.8607594936708861
942,2,244,410,654,0.5951219512195122
942,3,686,328,1014,2.091463414634146
943,1,158,353,511,0.4475920679886686
943,2,513,467,980,1.0985010706638116
943,3,1016,453,1469,2.2428256070640176
943,4,1505,380,1885,3.960526315789474
943,5,1920,380,2300,5.052631578947368
943,6,2365,378,2743,6.256613756613756
943,7,2847,369,3216,7.715447154471545
943,8,3341,368,3709,9.078804347826088
943,9,3711,301,4012,12.32890365448505
943,10,4142,382,4524,10.842931937172775
943,11,4612,327,4939,14.103975535168196
943,12,5067,321,5388,15.785046728971963
943,13,5416,373,5789,14.520107238605899
943,14,5877,366,6243,16.057377049180328
943,15,6276,376,6652,16.69148936170213
943,16,6698,492,7190,13.613821138211382
943,17,7216,678,7894,10.64306784660767
944,1,143,737,880,0.19402985074626866
945,1,319,58,377,5.5
945,2,382,54,436,7.074074074074074
945,3,442,68,510,6.5
945,4,528,94,622,5.617021276595745
945,5,637,72,709,8.847222222222221
945,6,713,73,786,9.767123287671232
945,7,791,71,862,11.140845070422536
945,8,876,82,958,10.682926829268293
945,9,973,104,1077,9.35576923076923
945,10,1087,97,1184,11.206185567010309
945,11,1199,117,1316,10.247863247863247
945,12,1340,110,1450,12.181818181818182
945,13,1457,95,1552,15.336842105263157
945,14,1556,118,1674,13.186440677966102
945,15,1688,87,1775,19.402298850574713
945,16,1786,122,1908,14.639344262295081
945,17,1929,123,2052,15.682926829268293
946,1,31,137,168,0.22627737226277372
947,1,31,529,560,0.05860113421550094
947,2,1502,743,2245,2.0215343203230147
947,3,2276,387,2663,5.881136950904393
947,4,2685,1115,3800,2.408071748878924
947,5,3815,997,4812,3.8264794383149447
947,6,4825,997,5822,4.839518555667001
947,7,5836,460,6296,12.68695652173913
947,8,6312,276,6588,22.869565217391305
948,1,57,644,701,0.08850931677018634
948,2,719,715,1434,1.0055944055944055
948,3,1472,655,2127,2.2473282442748093
948,4,2152,116,2268,18.551724137931036
949,1,41,661,702,0.06202723146747353
949,2,746,685,1431,1.089051094890511
949,3,1462,648,2110,2.256172839506173
950,1,101,133,234,0.7593984962406015
950,2,296,179,475,1.6536312849162011
950,3,490,224,714,2.1875
950,4,811,98,909,8.275510204081632
950,5,922,174,1096,5.2988505747126435
951,1,29,255,284,0.11372549019607843
951,2,305,446,751,0.6838565022421524
951,3,768,565,1333,1.35929203539823
951,4,1350,581,1931,2.323580034423408
951,5,1954,676,2630,2.8905325443786984
951,6,2743,792,3535,3.4633838383838382
951,7,3564,752,4316,4.73936170212766
951,8,4407,696,5103,6.331896551724138
951,9,5183,661,5844,7.841149773071105
951,10,5892,688,6580,8.563953488372093
951,11,6638,720,7358,9.219444444444445
951,12,7395,688,8083,10.748546511627907
952,1,167,780,947,0.2141025641025641
952,2,983,460,1443,2.1369565217391306
952,3,1472,517,1989,2.8471953578336557
953,1,75,564,639,0.13297872340425532
953,2,672,277,949,2.4259927797833933
953,3,981,352,1333,2.7869318181818183
953,4,1338,278,1616,4.81294964028777
953,5,1624,8,1632,203.0
953,6,1637,292,1929,5.6061643835616435
953,7,1947,687,2634,2.834061135371179
954,1,452,315,767,1.434920634920635
954,2,830,200,1030,4.15
954,3,1059,322,1381,3.2888198757763973
954,4,1446,302,1748,4.788079470198675
954,5,1895,341,2236,5.557184750733138
954,6,2265,296,2561,7.652027027027027
954,7,2618,687,3305,3.8107714701601165
954,8,3376,552,3928,6.115942028985507
954,9,3955,502,4457,7.878486055776892
954,10,4530,437,4967,10.366132723112129
954,11,5053,458,5511,11.032751091703057
954,12,5627,519,6146,10.842003853564547
954,13,6322,473,6795,13.365750528541227
954,14,6824,448,7272,15.232142857142858
955,1,24,298,322,0.08053691275167785
956,1,18,970,988,0.018556701030927835
957,1,17,701,718,0.024251069900142655
957,2,753,994,1747,0.7575452716297787
957,3,1752,823,2575,2.1287970838396113
958,1,3303,100,3403,33.03
958,2,6730,639,7369,10.5320813771518
959,1,51,791,842,0.06447534766118837
959,2,880,823,1703,1.069258809234508
959,3,1724,559,2283,3.084078711985689
959,4,2346,940,3286,2.4957446808510637
959,5,3294,691,3985,4.767004341534009
960,1,47,405,452,0.11604938271604938
960,2,481,298,779,1.6140939597315436
961,1,754,625,1379,1.2064
961,2,1417,52,1469,27.25
961,3,3284,950,4234,3.4568421052631577
961,4,4939,586,5525,8.428327645051194
961,5,6580,861,7441,7.642276422764228
962,1,22,575,597,0.03826086956521739
962,2,602,569,1171,1.0579964850615113
962,3,1296,957,2253,1.35423197492163
962,4,2255,504,2759,4.474206349206349
962,5,2796,679,3475,4.117820324005891
962,6,3516,670,4186,5.2477611940298505
962,7,4218,471,4689,8.955414012738853
962,8,4730,563,5293,8.401420959147424
962,9,5321,476,5797,11.178571428571429
963,1,61,784,845,0.0778061224489796
963,2,848,65,913,13.046153846153846
963,3,1290,544,1834,2.3713235294117645
963,4,1879,336,2215,5.592261904761905
963,5,2266,396,2662,5.722222222222222
963,6,2713,337,3050,8.050445103857566
963,7,3091,387,3478,7.987080103359173
964,1,129,640,769,0.2015625
964,2,798,137,935,5.824817518248175
964,3,1034,450,1484,2.2977777777777777
964,4,1627,130,1757,12.515384615384615
964,5,1810,401,2211,4.513715710723192
964,6,2438,406,2844,6.004926108374384
964,7,2858,681,3539,4.196769456681351
964,8,3600,609,4209,5.911330049261084
964,9,4219,1080,5299,3.9064814814814817
964,10,5310,485,5795,10.948453608247423
964,11,5812,705,6517,8.243971631205675
965,1,17,678,695,0.025073746312684365
965,2,699,151,850,4.629139072847682
965,3,859,48,907,17.895833333333332
965,4,915,171,1086,5.350877192982456
965,5,1115,624,1739,1.7868589743589745
965,6,1750,263,2013,6.653992395437262
965,7,2027,196,2223,10.341836734693878
965,8,2255,357,2612,6.3165266106442575
965,9,2622,92,2714,28.5
965,10,2717,111,2828,24.47747747747748
965,11,3267,335,3602,9.75223880597015
965,12,3639,425,4064,8.56235294117647
965,13,4090,516,4606,7.926356589147287
966,1,123,104,227,1.1826923076923077
967,1,155,925,1080,0.16756756756756758
968,1,120,1003,1123,0.11964107676969092
968,2,1128,115,1243,9.808695652173913
968,3,1266,250,1516,5.064
968,4,1531,307,1838,4.986970684039088
968,5,1840,30,1870,61.333333333333336
968,6,1945,654,2599,2.974006116207951
968,7,2610,406,3016,6.428571428571429
968,8,3028,563,3591,5.378330373001776
968,9,3613,617,4230,5.855753646677472
969,1,196,84,280,2.3333333333333335
969,2,314,419,733,0.7494033412887828
969,3,814,345,1159,2.3594202898550725
969,4,1168,263,1431,4.44106463878327
969,5,1751,94,1845,18.627659574468087
969,6,1918,451,2369,4.252771618625277
969,7,2372,151,2523,15.708609271523178
969,8,2701,256,2957,10.55078125
969,9,2995,405,3400,7.395061728395062
969,10,3441,49,3490,70.22448979591837
969,11,3587,11,3598,326.09090909090907
969,12,3617,199,3816,18.175879396984925
969,13,3847,222,4069,17.32882882882883
969,14,4191,370,4561,11.327027027027027
969,15,4603,210,4813,21.919047619047618
969,16,4859,532,5391,9.13345864661654
969,17,5423,519,5942,10.448940269749519
969,18,6063,409,6472,14.8239608801956
969,19,6504,357,6861,18.218487394957982
969,20,6950,66,7016,105.3030303030303
969,21,7117,746,7863,9.540214477211796
970,1,97,198,295,0.4898989898989899
971,1,72,698,770,0.10315186246418338
972,1,33,530,563,0.062264150943396226
972,2,579,714,1293,0.8109243697478992
972,3,1301,385,1686,3.379220779220779
972,4,1738,326,2064,5.331288343558282
972,5,2104,410,2514,5.131707317073171
972,6,2538,446,2984,5.690582959641255
972,7,3024,354,3378,8.542372881355933
973,1,1286,981,2267,1.3109072375127422
973,2,2275,489,2764,4.652351738241308
973,3,4124,814,4938,5.066339066339066
973,4,5295,809,6104,6.545117428924598
973,5,6394,973,7367,6.571428571428571
974,1,24,186,210,0.12903225806451613
975,1,434,120,554,3.6166666666666667
976,1,56,809,865,0.069221260815822
977,1,110,250,360,0.44
977,2,435,668,1103,0.6511976047904192
977,3,1113,652,1765,1.7070552147239264
978,1,1045,1142,2187,0.9150612959719789
978,2,2404,738,3142,3.2574525745257454
978,3,3177,367,3544,8.6566757493188
979,1,61,782,843,0.07800511508951406
980,1,132,132,264,1.0
980,2,271,317,588,0.8548895899053628
980,3,595,349,944,1.7048710601719197
980,4,963,396,1359,2.4318181818181817
980,5,1366,452,1818,3.02212389380531
980,6,1825,357,2182,5.1120448179271705
980,7,2190,253,2443,8.65612648221344
981,1,370,152,522,2.4342105263157894
981,2,684,893,1577,0.7659574468085106
981,3,1619,833,2452,1.943577430972389
981,4,2458,653,3111,3.76416539050536
982,1,95,862,957,0.11020881670533643
982,2,961,646,1607,1.4876160990712075
983,1,442,602,1044,0.7342192691029901
984,1,551,561,1112,0.982174688057041
984,2,1163,594,1757,1.9579124579124578
985,1,23,234,257,0.09829059829059829
985,2,276,304,580,0.9078947368421053
985,3,609,269,878,2.2639405204460967
985,4,908,347,1255,2.61671469740634
985,5,1283,219,1502,5.858447488584475
985,6,1515,254,1769,5.964566929133858
985,7,1788,281,2069,6.362989323843417
986,1,55,618,673,0.0889967637540453
987,1,18,434,452,0.041474654377880185
987,2,482,591,1073,0.8155668358714044
987,3,1119,777,1896,1.4401544401544402
987,4,1924,777,2701,2.4761904761904763
987,5,2736,1011,3747,2.706231454005935
988,1,25,34,59,0.7352941176470589
988,2,315,479,794,0.6576200417536534
988,3,826,30,856,27.533333333333335
988,4,1481,621,2102,2.3848631239935587
989,1,28,618,646,0.045307443365695796
989,2,655,463,1118,1.4146868250539957
989,3,1129,439,1568,2.571753986332574
989,4,1600,455,2055,3.5164835164835164
990,1,1254,440,1694,2.85
990,2,1708,757,2465,2.2562747688243063
990,3,2484,304,2788,8.171052631578947
991,1,6,17,23,0.35294117647058826
991,2,253,327,580,0.7737003058103975
991,3,603,282,885,2.1382978723404253
991,4,920,311,1231,2.9581993569131835
991,5,1249,326,1575,3.831288343558282
991,6,1582,333,1915,4.7507507507507505
991,7,2137,322,2459,6.636645962732919
991,8,2466,261,2727,9.448275862068966
991,9,2880,335,3215,8.597014925373134
991,10,3221,357,3578,9.022408963585434
991,11,3585,302,3887,11.870860927152318
991,12,3952,304,4256,13.0
991,13,4322,329,4651,13.136778115501519
991,14,4685,257,4942,18.229571984435797
991,15,4988,311,5299,16.038585209003216
991,16,5342,356,5698,15.00561797752809
991,17,5706,324,6030,17.61111111111111
991,18,6038,196,6234,30.806122448979593
991,19,6336,345,6681,18.36521739130435
991,20,6689,188,6877,35.579787234042556
991,21,6882,349,7231,19.719197707736388
991,22,7242,438,7680,16.534246575342465
992,1,278,34,312,8.176470588235293
993,1,14,242,256,0.05785123966942149
993,2,271,617,888,0.4392220421393841
993,3,909,209,1118,4.349282296650718
994,1,44,410,454,0.1073170731707317
994,2,495,819,1314,0.6043956043956044
994,3,1318,358,1676,3.6815642458100557
995,1,108,872,980,0.12385321100917432
996,1,134,94,228,1.425531914893617
996,2,257,195,452,1.317948717948718
996,3,468,216,684,2.1666666666666665
997,1,88,1058,1146,0.0831758034026465
997,2,1154,562,1716,2.0533807829181496
997,3,1747,1075,2822,1.6251162790697675
997,4,2838,717,3555,3.9581589958158996
997,5,3618,992,4610,3.6471774193548385
997,6,4618,624,5242,7.4006410256410255
997,7,5266,1074,6340,4.9031657355679705
997,8,6356,958,7314,6.634655532359082
997,9,7350,487,7837,15.092402464065708
998,1,19,614,633,0.030944625407166124
998,2,650,375,1025,1.7333333333333334
998,3,1141,425,1566,2.684705882352941
998,4,1593,271,1864,5.878228782287823
998,5,1886,481,2367,3.920997920997921
998,6,2398,534,2932,4.49063670411985
999,1,16,371,387,0.0431266846361186
999,2,390,369,759,1.056910569105691
1000,1,18,15,33,1.2
1000,2,41,82,123,0.5
1000,3,129,319,448,0.4043887147335423
1000,4,456,639,1095,0.7136150234741784
1000,5,1106,236,1342,4.686440677966102
1000,6,1352,256,1608,5.28125
1000,7,1622,257,1879,6.311284046692607
1000,8,1896,262,2158,7.236641221374046
1000,9,2168,247,2415,8.777327935222672
1000,10,2426,272,2698,8.919117647058824
1000,11,2710,245,2955,11.061224489795919
1000,12,2963,251,3214,11.804780876494023
1000,13,3226,232,3458,13.905172413793103
1000,14,3473,240,3713,14.470833333333333
1000,15,3737,155,3892,24.10967741935484
1000,16,3902,707,4609,5.519094766619519
1000,17,4617,290,4907,15.920689655172414
1000,18,4918,257,5175,19.136186770428015
1000,19,5188,274,5462,18.934306569343065
1000,20,5472,247,5719,22.153846153846153
1000,21,5729,258,5987,22.205426356589147
1000,22,5996,254,6250,23.606299212598426
1000,23,6264,310,6574,20.206451612903226
1000,24,6584,314,6898,20.96815286624204
1000,25,6909,282,7191,24.5
1000,26,7204,334,7538,21.568862275449103
1001,1,118,814,932,0.14496314496314497
1001,2,970,823,1793,1.1786148238153098
1002,1,166,273,439,0.608058608058608
1002,2,452,260,712,1.7384615384615385
1002,3,728,295,1023,2.4677966101694917
1002,4,1027,357,1384,2.876750700280112
1002,5,1394,344,1738,4.0523255813953485
1002,6,1748,271,2019,6.450184501845018
1002,7,2034,423,2457,4.808510638297872
1002,8,2460,352,2812,6.988636363636363
1003,1,58,845,903,0.06863905325443787
1003,2,937,474,1411,1.9767932489451476
1003,3,1434,943,2377,1.52067868504772
1003,4,2413,1015,3428,2.3773399014778325
1003,5,3458,625,4083,5.5328
1003,6,4101,800,4901,5.12625
1003,7,4970,748,5718,6.644385026737968
1004,1,68,797,865,0.08531994981179424
1005,1,96,173,269,0.5549132947976878
1005,2,480,321,801,1.4953271028037383
1005,3,806,314,1120,2.56687898089172
1005,4,1125,313,1438,3.594249201277955
1005,5,1443,259,1702,5.571428571428571
1005,6,1707,267,1974,6.393258426966292
1005,7,2048,338,2386,6.059171597633136
1005,8,2485,261,2746,9.521072796934867
1006,1,241,1026,1267,0.23489278752436646
1006,2,1275,1018,2293,1.2524557956777995
1007,1,38,218,256,0.1743119266055046
1007,2,273,146,419,1.86986301369863
1008,1,188,429,617,0.4382284382284382
1009,1,51,115,166,0.4434782608695652
1009,2,537,998,1535,0.5380761523046093
1009,3,1719,1159,2878,1.4831751509922346
1009,4,3158,1240,4398,2.546774193548387
1009,5,4598,1179,5777,3.8999151823579306
1010,1,17,701,718,0.024251069900142655
1011,1,307,93,400,3.3010752688172045
1011,2,2026,964,2990,2.1016597510373445
1012,1,17,983,1000,0.017293997965412006
1013,1,235,846,1081,0.2777777777777778
1013,2,1088,531,1619,2.048964218455744
1013,3,1747,742,2489,2.3544474393530996
1014,1,19,394,413,0.048223350253807105
1015,1,72,1176,1248,0.061224489795918366
1015,2,1250,1221,2471,1.0237510237510237
